,Open_Time,Open,High,Low,Close,Volume,MA_9,MA_27,20sma,sDev,LowerBandBB,UpperBandBB,H-L,H-PC,L-PC,TR,ATR_20,UpperBandKCLow,LowerBandKCLow,UpperBandKCMid,LowerBandKCMid,UpperBandKCHigh,LowerBandKCHigh,preSqueeze,originalSqueeze,extrSqueeze,preSqueezeIn,preSqueezeOut,originalSqueezeIn,originalSqueezeOut,extrSqueezeIn,extrSqueezeOut,squeeze,max_high,min_low,MA_20,K,x,y,x2,xy,momo,val,dir,momentum,ACTION,Trigger
654,20210520 09:49:00,0.892,0.892,0.8868,0.888,8766.97109221992,0.8955572949758457,0.8961251634508348,0.8992149999999999,0.005314357415256504,0.8885862851694869,0.9098437148305129,0.005199999999999982,0.0008000000000000229,0.006000000000000005,0.006000000000000005,0.008890000000000014,0.9169949999999999,0.8814349999999999,0.9125499999999999,0.8858799999999999,0.9081049999999999,0.8903249999999998,True,True,False,False,True,False,True,False,False,red,0.9144,0.8868,0.896634695046794,1.7972346950467941,654,-0.010617347523397047,427716,-6.943745280301669,-0.8253634356563344,neg,dn,red,close,NO
655,20210520 09:50:00,0.8867,0.8937,0.8839,0.89,48518.56669751342,0.8944458359806766,0.8956876517757753,0.898265,0.005169370826038091,0.8879262583479238,0.9086037416520761,0.009800000000000031,0.005700000000000038,0.0040999999999999925,0.009800000000000031,0.008815000000000017,0.915895,0.880635,0.9114875,0.8850425,0.90708,0.88945,True,True,False,False,True,False,True,False,False,red,0.9144,0.8839,0.8960028193280518,1.795152819328052,655,-0.0075764096640259515,429025,-4.962548329936999,-0.832405353349075,neg,dn,red,close,NO
656,20210520 09:51:00,0.891,0.8935,0.8879,0.8935,6457.3387262,0.8942566687845414,0.8955313909346484,0.8977549999999999,0.005107731497728156,0.8875395370045436,0.9079704629954561,0.005599999999999938,0.0034999999999999476,0.0020999999999999908,0.005599999999999938,0.008820000000000012,0.9153949999999998,0.8801149999999999,0.9109849999999998,0.8845249999999999,0.9065749999999999,0.8889349999999998,True,True,False,False,True,False,True,False,False,red,0.9144,0.8839,0.895764455582523,1.7949144555825232,656,-0.003957227791261619,430336,-2.5959414310676223,-0.7913650475879774,neg,up,yellow,close,NO
657,20210520 09:52:00,0.894,0.8943,0.8888,0.8913,2666.24550863,0.8936653350276331,0.8952291487250306,0.89747,0.0053072046364244264,0.8868555907271511,0.9080844092728488,0.005499999999999949,0.0008000000000000229,0.0046999999999999265,0.005499999999999949,0.008640000000000009,0.91475,0.88019,0.91043,0.88451,0.90611,0.88883,True,True,False,False,True,False,True,False,False,red,0.9144,0.8839,0.8953392693365685,1.7944892693365686,657,-0.005944634668284321,431649,-3.905624977062799,-0.8388915056408597,neg,dn,red,close,NO
658,20210520 09:53:00,0.8908,0.896,0.8908,0.8914,1767.43807816,0.8932122680221066,0.894955638101814,0.8967450000000001,0.005080558920790428,0.8865838821584193,0.9069061178415809,0.005199999999999982,0.0047000000000000375,0.0004999999999999449,0.005199999999999982,0.008245000000000008,0.9132350000000001,0.8802550000000001,0.9091125000000001,0.8843775000000001,0.9049900000000002,0.8885000000000001,True,True,False,False,True,False,True,False,False,red,0.9144,0.8839,0.894964100828324,1.794114100828324,658,-0.005657050414161979,432964,-3.7223391725185824,-0.804007280613861,neg,up,yellow,close,NO
659,20210520 09:54:00,0.8942,0.8942,0.8822,0.8864,3096.481692103568,0.8918498144176853,0.8943445210945415,0.8960549999999999,0.005505927427996253,0.8850431451440074,0.9070668548559925,0.01200000000000001,0.0028000000000000247,0.009199999999999986,0.01200000000000001,0.00828000000000001,0.912615,0.8794949999999999,0.9084749999999999,0.883635,0.9043349999999999,0.887775,True,True,False,False,True,False,True,False,False,red,0.9144,0.8822,0.8941484721780073,1.7924484721780072,659,-0.009824236089003624,434281,-6.474171582653388,-0.8955678117116228,neg,dn,red,close,NO
660,20210520 09:55:00,0.8849,0.8994,0.8849,0.8977,14015.99324559,0.8930198515341483,0.8945841981592172,0.89564,0.005007089710468351,0.8856258205790632,0.9056541794209367,0.014499999999999957,0.013000000000000012,0.0014999999999999458,0.014499999999999957,0.008445000000000003,0.91253,0.87875,0.9083075,0.8829724999999999,0.904085,0.887195,True,True,False,True,False,True,False,False,False,red,0.9144,0.8822,0.894486712922959,1.7927867129229589,660,0.0013066435385206132,435600,0.8623847354236047,-0.7119423058344898,neg,up,yellow,close,NO
661,20210520 09:56:00,0.895,0.9002,0.8948,0.8974,1708.5149932,0.8938958812273187,0.8947853268621302,0.89541,0.00480097577803826,0.8858080484439235,0.9050119515560766,0.00539999999999996,0.0024999999999999467,0.0029000000000000137,0.00539999999999996,0.00816,0.91173,0.87909,0.9076500000000001,0.88317,0.90357,0.8872500000000001,True,True,False,True,False,True,False,False,False,red,0.9144,0.8822,0.8947641688350582,1.7930641688350581,661,0.0008679155824709017,436921,0.573692200013266,-0.5752097052785399,neg,up,yellow,close,NO
662,20210520 09:57:00,0.8968,0.9011,0.895,0.9,11027.949338673903,0.895116704981855,0.8951578035148351,0.8956299999999999,0.004909721827284069,0.8858105563454318,0.905449443654568,0.006099999999999994,0.0037000000000000366,0.0023999999999999577,0.006099999999999994,0.008079999999999999,0.9117899999999999,0.87947,0.90775,0.8835099999999999,0.9037099999999999,0.88755,True,True,False,True,False,True,False,False,False,red,0.9144,0.8822,0.8952628194221954,1.7935628194221955,662,0.0032185902889022566,438244,2.130706771253294,-0.45285640001399563,neg,up,yellow,close,NO
663,20210520 09:58:00,0.8972,0.899,0.894,0.8989,8505.98765483,0.8958733639854841,0.8954251032637753,0.89574,0.0049593505517349324,0.8858212988965302,0.9056587011034698,0.0050000000000000044,0.0010000000000000009,0.006000000000000005,0.006000000000000005,0.007914999999999995,0.91157,0.87991,0.9076124999999999,0.8838675,0.903655,0.887825,True,True,False,True,False,True,False,False,False,red,0.9144,0.8822,0.8956092175724624,1.7939092175724625,663,0.001945391213768799,439569,1.2897943747287137,-0.3501591918499636,neg,up,yellow,NO,NO
664,20210520 09:59:00,0.8983,0.8983,0.8963,0.8974,7343.45608778,0.8961786911883873,0.8955661673163627,0.89558,0.00484459546953252,0.885890809060935,0.9052691909390651,0.0020000000000000018,0.0006000000000000449,0.0026000000000000467,0.0026000000000000467,0.007744999999999997,0.91107,0.88009,0.9071975,0.8839625000000001,0.903325,0.887835,True,True,False,True,False,True,False,False,False,red,0.9144,0.8822,0.8957797682798467,1.7940797682798468,664,0.0003601158600765597,440896,0.23911693109083565,-0.2433617177958128,neg,up,yellow,NO,NO
665,20210520 10:00:00,0.8954,0.8983,0.8901,0.8983,5038.273089536896,0.89660295295071,0.8957614410794796,0.895655,0.004875985730327993,0.885903028539344,0.905406971460656,0.008199999999999985,0.0009000000000000119,0.007299999999999973,0.008199999999999985,0.007679999999999998,0.911015,0.8802949999999999,0.907175,0.884135,0.903335,0.887975,True,True,False,True,False,True,False,False,False,red,0.9144,0.8822,0.8960197903484327,1.7943197903484327,665,0.0011401048257836388,442225,0.7581697091461198,-0.15596332290390008,neg,up,yellow,NO,NO
666,20210520 10:01:00,0.896,0.8989,0.896,0.8989,82.85181881,0.897062362360568,0.8959856238595167,0.895395,0.004528212729827666,0.8863385745403447,0.9044514254596554,0.0029000000000000137,0.0006000000000000449,0.0022999999999999687,0.0029000000000000137,0.0074249999999999984,0.9102450000000001,0.880545,0.9065325000000001,0.8842575,0.9028200000000001,0.88797,True,True,False,True,False,True,False,False,False,red,0.9144,0.8822,0.8962940960295344,1.7945940960295343,666,0.0016029519852328589,443556,1.067566022165084,0.007148830297373787,pos,up,cyan,NO,NO
667,20210520 10:02:00,0.897,0.9044,0.897,0.9031,5364.64266616,0.8982698898884545,0.896493793583837,0.8954850000000001,0.0046674996124087985,0.8861500007751825,0.9048199992248177,0.007399999999999962,0.005499999999999949,0.0019000000000000128,0.007399999999999962,0.007139999999999996,0.909765,0.8812050000000001,0.9061950000000001,0.8847750000000001,0.9026250000000001,0.888345,True,True,False,False,True,False,True,False,False,red,0.9063,0.8822,0.8969422773600549,1.791192277360055,667,0.0075038613199724935,444889,5.005075500421653,0.24467207094919785,pos,up,cyan,NO,NO
668,20210520 10:03:00,0.9047,0.9072,0.9022,0.9072,7869.7602990113,0.9000559119107636,0.8972585226135629,0.89605,0.005353847608102273,0.8853423047837955,0.9067576952162045,0.0050000000000000044,0.0040999999999999925,0.0009000000000000119,0.0050000000000000044,0.007034999999999997,0.91012,0.88198,0.9066025,0.8854975,0.903085,0.889015,True,False,False,False,True,False,False,False,False,yellow,0.9072,0.8822,0.897919203325764,1.792619203325764,668,0.010890398337118024,446224,7.27478608919484,0.4749839145328283,pos,up,cyan,buy,NO
669,20210520 10:04:00,0.9055,0.907,0.9044,0.9057,11725.84646556,0.901184729528611,0.8978614852840227,0.8965,0.005773168426822967,0.884953663146354,0.9080463368536459,0.0026000000000000467,0.00019999999999997797,0.0028000000000000247,0.0028000000000000247,0.006900000000000001,0.9103,0.8826999999999999,0.9068499999999999,0.88615,0.9034,0.8896,True,False,False,False,True,False,False,False,False,yellow,0.9072,0.8822,0.8986602315804532,1.7933602315804533,669,0.009019884209773288,447561,6.03430253633833,0.6577235417200122,pos,up,cyan,buy,NO
670,20210520 10:05:00,0.9043,0.9117,0.9043,0.9117,1175.14794431,0.9032877836228888,0.8988499506208782,0.8975099999999999,0.006565051007958344,0.8843798979840832,0.9106401020159166,0.007399999999999962,0.006000000000000005,0.0013999999999999568,0.007399999999999962,0.007009999999999994,0.91153,0.8834899999999999,0.9080249999999999,0.886995,0.9045199999999999,0.8905,True,False,False,False,True,False,False,False,False,yellow,0.9117,0.8822,0.8999021142870766,1.7968521142870766,670,0.013273942856461662,448900,8.893541713829315,0.8517107554339431,pos,up,cyan,buy,NO
671,20210520 10:06:00,0.9081,0.9097,0.9081,0.9097,909.78548011,0.9045702268983109,0.8996249541479583,0.8981199999999999,0.007108379043905181,0.8839032419121896,0.9123367580878102,0.0015999999999999348,0.0020000000000000018,0.0035999999999999366,0.0035999999999999366,0.006764999999999988,0.9116499999999998,0.88459,0.9082674999999999,0.8879724999999999,0.9048849999999999,0.8913549999999999,False,False,False,False,False,False,False,False,False,green,0.9117,0.8822,0.9008352462597359,1.797785246259736,671,0.010807376870132002,450241,7.251749879858573,1.0252434045761039,pos,up,cyan,NO,NO
672,20210520 10:07:00,0.9117,0.9181,0.9117,0.9168,4424.459490998519,0.9070161815186487,0.9008517431373898,0.8988100000000001,0.008193893746997938,0.8824222125060043,0.9151977874939959,0.006400000000000072,0.008400000000000074,0.0020000000000000018,0.008400000000000074,0.00674499999999999,0.9123000000000001,0.8853200000000001,0.9089275000000001,0.8886925000000001,0.9055550000000001,0.8920650000000001,False,False,False,False,False,False,False,False,False,green,0.9181,0.8822,0.902355698996904,1.802505698996904,672,0.01554715050154798,451584,10.447685137040242,1.3198443728480225,pos,up,cyan,NO,NO
673,20210520 10:08:00,0.9148,0.9161,0.9108,0.9132,6271.18689218,0.908252945214919,0.9017337614847191,0.89983,0.008662690720934427,0.8825046185581311,0.9171553814418689,0.005299999999999971,0.0006999999999999229,0.005999999999999894,0.005999999999999894,0.006519999999999987,0.91287,0.8867900000000001,0.90961,0.89005,0.90635,0.89331,False,False,False,False,False,False,False,False,False,green,0.9181,0.8822,0.9033884895686275,1.8035384895686275,673,0.011430755215686261,452929,7.692898260156854,1.419860895161973,pos,up,cyan,NO,NO
674,20210520 10:09:00,0.9142,0.9164,0.9097,0.9145,9076.67138305,0.9095023561719353,0.902645635664382,0.9011549999999999,0.008783805373660677,0.8835873892526785,0.9187226107473213,0.006700000000000039,0.0031999999999999806,0.0035000000000000586,0.006700000000000039,0.006554999999999989,0.9142649999999999,0.888045,0.9109875,0.8913224999999999,0.9077099999999999,0.8946,False,False,False,False,False,False,False,False,False,green,0.9181,0.8822,0.9044467286573297,1.8045967286573297,674,0.012201635671335143,454276,8.223902442479886,1.4755204017449675,pos,up,cyan,NO,NO
675,20210520 10:10:00,0.9171,0.9181,0.9165,0.9165,378.77295492,0.9109018849375482,0.9036352331169262,0.9024800000000001,0.009008393746666446,0.8844632125066672,0.920496787493333,0.0016000000000000458,0.0036000000000000476,0.0020000000000000018,0.0036000000000000476,0.006244999999999989,0.9149700000000001,0.8899900000000001,0.9118475,0.8931125000000001,0.908725,0.8962350000000001,False,False,False,False,False,False,False,False,False,green,0.9181,0.8822,0.9055946592613935,1.8057446592613935,675,0.013627670369303235,455625,9.198677499279684,1.5554742410344713,pos,up,cyan,NO,NO
676,20210520 10:11:00,0.917,0.9189,0.9141,0.9189,1594.65334664,0.9125015079500386,0.9047255736085743,0.9037500000000002,0.009455129490623085,0.884839741018754,0.9226602589812464,0.0048000000000000265,0.0024000000000000687,0.0023999999999999577,0.0048000000000000265,0.0062049999999999935,0.9161600000000002,0.8913400000000001,0.9130575000000002,0.8944425000000001,0.9099550000000002,0.8975450000000001,False,False,False,False,False,False,False,False,False,green,0.9189,0.8822,0.9068618345698323,1.8074118345698322,676,0.015194082715083934,456976,10.271199915396739,1.6704188711395118,pos,up,cyan,NO,NO
677,20210520 10:12:00,0.919,0.9234,0.9189,0.9194,8216.243769563602,0.9138812063600309,0.9057737469222475,0.905155,0.009594487178101983,0.8859660256437961,0.924343974356204,0.0044999999999999485,0.0044999999999999485,0.0,0.0044999999999999485,0.006154999999999994,0.917465,0.8928450000000001,0.9143875,0.8959225000000001,0.9113100000000001,0.899,False,False,False,False,False,False,False,False,False,green,0.9234,0.8822,0.9080559455631815,1.8108559455631816,677,0.013972027218409178,458329,9.459062426863014,1.7154351010993607,pos,up,cyan,NO,NO
678,20210520 10:13:00,0.9177,0.9208,0.915,0.9194,2345.19190423,0.9149849650880248,0.9067470507135156,0.906555,0.00952434415480571,0.8875063116903886,0.9256036883096114,0.005799999999999916,0.0013999999999999568,0.0043999999999999595,0.005799999999999916,0.006184999999999991,0.918925,0.894185,0.9158324999999999,0.8972775000000001,0.91274,0.90037,False,False,False,False,False,False,False,False,False,green,0.9234,0.8822,0.9091363317000214,1.8119363317000214,678,0.013431834149989275,459684,9.106783553692729,1.7248426424923968,pos,up,cyan,NO,NO
679,20210520 10:14:00,0.9227,0.9254,0.9227,0.9251,738.49483580945,0.91700797207042,0.9080579756625502,0.9084900000000001,0.009137424490304701,0.8902151510193907,0.9267648489806095,0.0027000000000000357,0.006000000000000005,0.0032999999999999696,0.006000000000000005,0.00588499999999999,0.9202600000000001,0.8967200000000002,0.9173175000000001,0.8996625000000001,0.9143750000000002,0.9026050000000001,False,False,False,False,False,False,False,False,False,green,0.9254,0.8849,0.9106566810619242,1.8158066810619242,679,0.017196659469037923,461041,11.676531779476749,1.735226676538748,pos,up,cyan,NO,NO
680,20210520 10:15:00,0.9213,0.9213,0.919,0.9203,3814.39027699986,0.9176663776563361,0.908932405972368,0.90962,0.009130262001210858,0.8913594759975783,0.9278805240024217,0.0022999999999999687,0.0038000000000000256,0.006099999999999994,0.006099999999999994,0.005464999999999992,0.92055,0.89869,0.9178175,0.9014225,0.9150849999999999,0.904155,False,False,False,False,False,False,False,False,False,green,0.9254,0.8901,0.91157509238936,1.81932509238936,680,0.010637453805319996,462400,7.2334685876175975,1.6965044080233804,pos,dn,blue,NO,NO
681,20210520 10:16:00,0.9191,0.9191,0.9137,0.9141,4609.05532816,0.9169531021250689,0.9093015198314846,0.910455,0.008707738542615,0.8930395229147701,0.92787047708523,0.005400000000000071,0.0011999999999999789,0.00660000000000005,0.00660000000000005,0.005524999999999997,0.921505,0.899405,0.9187425,0.9021675,0.91598,0.90493,False,False,False,False,False,False,False,False,False,green,0.9254,0.8901,0.9118155597808495,1.8195655597808496,681,0.004317220109575248,463761,2.940026894620744,1.522689362364521,pos,dn,blue,NO,NO
682,20210520 10:17:00,0.9152,0.9231,0.914,0.914,5440.45070937,0.9163624817000551,0.9096371255578071,0.9111550000000002,0.00837957887399414,0.8943958422520119,0.9279141577479885,0.009099999999999997,0.009000000000000008,9.999999999998899e-05,0.009099999999999997,0.005674999999999997,0.9225050000000001,0.8998050000000002,0.9196675000000002,0.9026425000000001,0.9168300000000001,0.9054800000000002,False,False,False,False,False,False,False,False,False,green,0.9254,0.8901,0.9120236017064828,1.819773601706483,682,0.004113199146758562,465124,2.8052018180893388,1.3636645251336954,pos,dn,blue,NO,NO
683,20210520 10:18:00,0.9168,0.92,0.9139,0.918,1494.010202261985,0.9166899853600441,0.9102344737322493,0.91211,0.007988669607981504,0.896132660784037,0.928087339215963,0.006099999999999994,0.006000000000000005,9.999999999998899e-05,0.006099999999999994,0.005679999999999996,0.92347,0.9007499999999999,0.92063,0.90359,0.91779,0.90643,False,False,False,False,False,False,False,False,False,green,0.9254,0.8901,0.9125927824963415,1.8203427824963416,683,0.007828608751829225,466489,5.346939777499361,1.2596301485887058,pos,dn,blue,NO,NO
684,20210520 10:19:00,0.9202,0.9217,0.9202,0.9202,9209.77405375,0.9173919882880354,0.9109462970370886,0.91325,0.007382874921430369,0.8984842501571393,0.9280157498428607,0.0014999999999999458,0.0036999999999999256,0.0021999999999999797,0.0036999999999999256,0.00573499999999999,0.92472,0.90178,0.9218525,0.9046475,0.9189849999999999,0.9075150000000001,False,False,False,False,False,False,False,False,False,green,0.9254,0.8901,0.9133172794014517,1.8210672794014517,684,0.009666360299274146,467856,6.611790444703516,1.1654680936218422,pos,dn,blue,NO,NO
